label,text
neg,"I've have many Nokia's and while this is the best for features, it's the worst as a phone."
neg,"This phone is flashy and feels good in the hand, but it could not hold a connection to any of my bluetooth devices (headset, handheld, or desktop computer)."
neg,"My old Siemens s56, on the other hand, worked beautifully with all of the above."
neg,who in the hell needs a frigging *VGA* camera on their CELLPHONE???
pos,"since then, i have not found one major problem with it."
pos,i highly recommend it if you are looking for a phone with great camera quality and/or lots of features you would find in a PDA.
neg,"Sure, it is a relatively bulky, but it is really packed with many great features."
pos,"I own this phone for about 6 months now, I have used the following features: bluetooth connection to laptop and desktop for sync contacts and calendars with Outlook, transfer files (movies, songs), I have many movies on it now with a 512MB memory card that it takes."
pos,"Handsfree future is good, but not too exciting."
neg,"Camera is nice, and video recording for some reason is only limited to 9 seconds."
neg,"Only thing I don't like about it is slow in changing apps, boot up, and sometime it has problem connect thru bluetooth."
pos,This one has a good looking.
pos,It's oval and... nice.
pos,I like it's shape and it's keypad and joystick.
pos,"It's easy to use. Not too small, and not too big."
pos,"The screen is quite big (between all handphone), but the just about 65000 color."
neg,"And, other else,  the camera is still VGA."
neg,"I must say, this one is quite slow to open an application."
neg,"Sometimes, it needs few minutes to open an application."
pos,"Few month ago, it's very popular among my community."
pos,It's good.
neg,But not good enough for me.
pos,":! OK, score 7.0 Oh yes, the newest color of this phone is quite cool."
neg,"I have overall been disappointed with Nokia in the past, finding that Samsung and Motorola tended to have better quality phones."
pos,"While this phone obviously doesn't have the same quality construction as Motorola does, the Nokia 6600 is one of the better phones I've used."
pos,What makes it so great is the versatility and the number of features it has.
pos,1) Great audio quality overall.
pos,"Handset quality is great, as is the speakerphone quality and the headset audio quality."
pos,"A decent camera phone for taking quick pictures, movies, and having general all around fun with."
pos,3) The joystick design they are using on the new Nokias gives you a great degree of control.
neg,The only problem is that occasionally the joystick does start to dig into your thumb while gaming.
pos,4) One nice thing about Nokias is that they have a ton of ring tone and game choices.
pos,"If you love your cell phone games or changing your ring tones everyday, Nokia beats everyone else."
pos,"5) Bluetooth wireless technology, so that I can transfer data to and from my computer without messing with any cables."
pos,"6) The phone is really wide, which seems to be a turnoff for many people, but the phone is actually easier to grip and feel more ergonomic."
pos,"I feel much less likely to drop this phone than others, which are actually starting to get too small."
neg,"My biggest concern is that I have found Nokia phones lower quality construction to lead to lower prices, but they also don't last as long."
pos,"I can tell using the phone that it feels a little flimsier than Motorolas do, but as long as I'm not planning on dropping the phone or running over it with my car it should be just fine."
pos,Other than that it meets or surpasses all of my needs and surely won't disappoint any already established Nokia phone fans.
neg,"OPERATION: It's like BMW's I-Drive - It does it's job, but has the most unintuitive, overly-layered interface."
neg,The phone must be shut down & taken apart to change the memory card... and turning the phone back on takes a little while.
neg,Even the instruction booklet is out of order.
pos,APPLICATIONS: It has lots of applications and they work very well... when you eventually find where they are and they finally open.
neg,"No matter how accustomed to the phone you become, too much time is required to get to, open and close applications."
pos,"The 6600 has more ameneties than most - World phone, Camera (VGA/zoom/night mode/timer), Video (w/ audio & zoom), Speaker (good sound), Bluetooth, infrared, Modem for computers, electronic wallet, Internet access, Calendar, calculator, converter and more."
neg,"The phone does not have an Mp3-player, FM radio, 200k+ color screen, megapixel camera, quad band, PDA, photo editor."
pos,DEPENDABILITY: I've seen no glitches.
pos,I've had no problems w/ this phone.
neg,"STYLING/ERGONOMICS: The keys are small, which generally doesn't bother me if they are spaced because I can employ a little 'Braille,' but the keys run into each other, so careful attn. must be paid when dialing."
neg,It's not as stylized as a Sony or Samsung.
pos,"Although it has chubby hips, the device isn't really so big."
pos,"Solid, squeak-free, large screen."
pos,MEMORY/STORAGE - Seemingly boundless.
pos,"First of all, the phone houses a great deal of memory for multiple videos, sound clips, photos, texts, etc."
pos,"Secondly, all info can be sent to a computer and w/o the hassle of USB wires."
pos,"The 6600 (T-Mobile) is the true 'world phone' in that it has the mhz to operate around the globe, including New Zealand and Australia (900) whereas the  6620 (available from Cingular) replaces it w/ 800mhz (some refer to as 850)."
pos,"The latter will provide better coverage in more remote areas of The States but still operates in many countries, excluding New Zealand and Australia."
neg,The 6600 will provide similar service in more developed areas of The States and not as well in more remote areas.
